t,y
152.0,0.21748516089753225
153.0,0.21990395977854357
154.0,0.22233014853544011
155.0,0.2247636298078536
156.0,0.22720430653914536
157.0,0.22965208197731127
158.0,0.2321068596758756
159.0,0.23456854349477232
160.0,0.23703703760121403
161.0,0.2395122464705496
162.0,0.24199407488710922
163.0,0.24448242794503805
164.0,0.2469772110491175
165.0,0.24947832991557495
166.0,0.2519856905728818
167.0,0.25449919936253923
168.0,0.257018762939853
169.0,0.2595442882746956
170.0,0.26207568265225784
171.0,0.26461285367378784
172.0,0.26715570925731913
173.0,0.26970415763838695
174.0,0.27225810737073286
175.0,0.2748174673269985
176.0,0.27738214669940736
177.0,0.27995205500043524
178.0,0.2825271020634697
179.0,0.28510719804345813
180.0,0.28769225341754434
181.0,0.2902821789856939
182.0,0.29287688587130895
183.0,0.2954762855218309
184.0,0.29808028970933315
185.0,0.3006888105311015
186.0,0.3033017604102049
187.0,0.3059190520960538
188.0,0.3085405986649492
189.0,0.3111663135206191
190.0,0.3137961103947456
191.0,0.31642990334748017
192.0,0.31906760676794865
193.0,0.3217091353747455
194.0,0.32435440421641704
195.0,0.3270033286719345
196.0,0.32965582445115615
197.0,0.3323118075952792
198.0,0.33497119447728047
199.0,0.3376339018023477
200.0,0.3402998466082994
201.0,0.3429689462659948
202.0,0.3456411184797335
203.0,0.3483162812876446
204.0,0.35099435306206545
205.0,0.3536752525099108
206.0,0.3563588986730309
207.0,0.35904521092856034
208.0,0.36173410898925584
209.0,0.36442551290382497
210.0,0.36711934305724403
211.0,0.3698155201710666
212.0,0.3725139653037216
213.0,0.37521459985080186
214.0,0.37791734554534273
215.0,0.3806221244580907
216.0,0.3833288589977628
217.0,0.3860374719112954
218.0,0.3887478862840842
219.0,0.39146002554021403
220.0,0.3941738134426795
221.0,0.3968891740935954
222.0,0.39960603193439864
223.0,0.40232431174603944
224.0,0.4050439386491644
225.0,0.40776483810428904
226.0,0.410486935911962
227.0,0.4132101582129191
228.0,0.41593443148822884
229.0,0.418659682559428
230.0,0.4213858385886486
231.0,0.4241128270787358
232.0,0.42684057587335633
233.0,0.42956901315709767
234.0,0.43229806745555927
235.0,0.4350276676354336
236.0,0.43775774290457903
237.0,0.4404882228120839
238.0,0.44321903724832096
239.0,0.44595011644499394
240.0,0.448681390975175
241.0,0.45141279175333343
242.0,0.4541442500353555
243.0,0.45687569741855644
244.0,0.45960706584168287
245.0,0.46233828758490747
246.0,0.46506929526981494
247.0,0.46780002185937913
248.0,0.4705304006579324
249.0,0.47326036531112614
250.0,0.4759898498058832
251.0,0.47871878847034216
252.0,0.48144711597379286
253.0,0.4841747673266042
254.0,0.4869016778801439
255.0,0.4896277833266899
256.0,0.4923530196993335
257.0,0.49507732337187477
258.0,0.49780063105871025
259.0,0.5005228798147121
260.0,0.5032440070350999
261.0,0.5059639504553038
262.0,0.5086826481508213
263.0,0.5114000385370647
264.0,0.5141160603692021
265.0,0.5168306527419896
266.0,0.5195437550895967
267.0,0.5222553071854239
268.0,0.5249652491419127
269.0,0.5276735214103476
270.0,0.5303800647806521
271.0,0.5330848203811752
272.0,0.5357877296784722
273.0,0.5384887344770775
274.0,0.54118777691927
275.0,0.5438847994848318
276.0,0.546579744990799
277.0,0.5492725565912054
278.0,0.5519631777768201
279.0,0.5546515523748763
280.0,0.5573376245487947
281.0,0.5600213387978988
282.0,0.562702639957124
283.0,0.5653814731967187
284.0,0.5680577840219402
285.0,0.5707315182727419
286.0,0.5734026221234555
287.0,0.5760710420824643
288.0,0.5787367249918728
289.0,0.5813996180271662
290.0,0.5840596686968659
291.0,0.5867168248421774
292.0,0.5893710346366315
293.0,0.5920222465857196
294.0,0.5946704095265214
295.0,0.5973154726273281
296.0,0.5999573853872575
297.0,0.602596097635863
298.0,0.6052315595327374
299.0,0.6078637215671092
300.0,0.6104925345574337
301.0,0.6131179496509767
302.0,0.6157399183233933
303.0,0.6183583923783005
304.0,0.6209733239468426
305.0,0.623584665487252
306.0,0.6261923697844028
307.0,0.62879638994936
308.0,0.6313966794189211
309.0,0.6339931919551527
310.0,0.6365858816449217
311.0,0.6391747028994205
312.0,0.6417596104536853
313.0,0.644340559366111
314.0,0.6469175050179581
315.0,0.6494904031128556
316.0,0.6520592096762977
317.0,0.6546238810551352
318.0,0.6571843739170614
319.0,0.6597406452500922
320.0,0.6622926523620413
321.0,0.6648403528799898
322.0,0.6673837047497505
323.0,0.669922666235327
324.0,0.6724571959183675
325.0,0.6749872526976132
326.0,0.6775127957883424
327.0,0.6800337847218081
328.0,0.6825501793446714
329.0,0.6850619398184303
330.0,0.6875690266188422
331.0,0.6900714005353423
332.0,0.6925690226704575
333.0,0.6950618544392142
334.0,0.6975498575685422
335.0,0.7000329940966734
336.0,0.7025112263725362
337.0,0.7049845170551442
338.0,0.7074528291129815
339.0,0.7099161258233821
340.0,0.7123743707719059
341.0,0.7148275278517088
342.0,0.7172755612629095
343.0,0.7197184355119511
344.0,0.7221561154109584
345.0,0.7245885660770907
346.0,0.7270157529318907
347.0,0.7294376417006284
348.0,0.7318541984116409
349.0,0.7342653893956681
350.0,0.7366711812851844
351.0,0.7390715410137254
352.0,0.7414664358152111
353.0,0.7438558332232654
354.0,0.7462397010705298
355.0,0.7486180074879755
356.0,0.7509907209042088
357.0,0.7533578100447756
358.0,0.755719243931459
359.0,0.7580749918815748
360.0,0.7604250235072628
361.0,0.7627693087147741
362.0,0.7651078177037542
363.0,0.7674405209665238
364.0,0.7697673892873538
365.0,0.7720883937417388
366.0,0.7744035056956651
367.0,0.7767126968048763
368.0,0.7790159390141352
369.0,0.7813132045564818
370.0,0.7836044659524871
371.0,0.7858896960095059
372.0,0.7881688678209231
373.0,0.7904419547653989
374.0,0.7927089305061099
375.0,0.7949697689899862
376.0,0.7972244444469467
377.0,0.7994729313891298
378.0,0.8017152046101212
379.0,0.8039512391841798
380.0,0.806181010465458
381.0,0.8084044940872215
382.0,0.8106216659610643
383.0,0.8128325022761216
384.0,0.8150369794982787
385.0,0.8172350743693783
386.0,0.8194267639064235
387.0,0.8216120254007798
388.0,0.8237908364173709
389.0,0.8259631747938762
390.0,0.828129018639921
391.0,0.8302883463362676
392.0,0.8324411365340011
393.0,0.8345873681537144
394.0,0.8367270203846889
395.0,0.8388600726840741
396.0,0.8409865047760631
397.0,0.8431062966510671
398.0,0.8452194285648859
399.0,0.8473258810378779
400.0,0.8494256348541245
401.0,0.8515186710605955
402.0,0.8536049709663102
403.0,0.8556845161414959
404.0,0.8577572884167458
405.0,0.8598232698821727
406.0,0.8618824428865616
407.0,0.8639347900365191
408.0,0.8659802941956227
409.0,0.8680189384835649
410.0,0.8700507062752979
411.0,0.8720755812001745
412.0,0.8740935471410874
413.0,0.8761045882336074
414.0,0.8781086888651178
415.0,0.8801058336739489
416.0,0.8820960075485077
417.0,0.8840791956264095
418.0,0.8860553832936047
419.0,0.8880245561835042
420.0,0.8899867001761043
421.0,0.8919418013971087
422.0,0.8938898462170485
423.0,0.8958308212504019
424.0,0.8977647133547104
425.0,0.8996915096296951
426.0,0.90161119741637
427.0,0.903523764296154
428.0,0.9054291980899823
429.0,0.9073274868574153
430.0,0.9092186188957454
431.0,0.9111025827391046
432.0,0.9129793671575678
433.0,0.9148489611562569
434.0,0.9167113539744424
435.0,0.9185665350846439
436.0,0.9204144941917297
437.0,0.9222552212320141
438.0,0.924088706372354
439.0,0.9259149400092451
440.0,0.9277339127679154
441.0,0.9295456155014181
442.0,0.9313500392897237
443.0,0.9331471754388105
444.0,0.9349370154797547
445.0,0.9367195511678181
446.0,0.9384947744815362
447.0,0.940262677621804
448.0,0.9420232530109627
449.0,0.9437764932918826
450.0,0.9455223913270482
451.0,0.9472609401976395
452.0,0.948992133202615
453.0,0.9507159638577917
454.0,0.9524324258949254
455.0,0.9541415132607907
456.0,0.9558432201162587
457.0,0.9575375408353753
458.0,0.9592244700044381
459.0,0.9609040024210727
460.0,0.9625761330933085
461.0,0.9642408572386542
462.0,0.9658981702831716
463.0,0.96754806786055
464.0,0.9691905458111792
465.0,0.9708256001812227
466.0,0.9724532272216891
467.0,0.9740734233875059
468.0,0.9756861853365884
469.0,0.977291509928912
470.0,0.9788893942255825
471.0,0.980479835487907
472.0,0.9820628311764619
473.0,0.9836383789501639
474.0,0.9852064766653388
475.0,0.9867671223747901
476.0,0.9883203143268675
477.0,0.9898660509645361
478.0,0.9914043309244437
479.0,0.9929351530359888
480.0,0.9944585163203894
481.0,0.99597441998975
482.0,0.9974828634461288
483.0,0.9989838462806063
484.0,1.0004773682723518
485.0,1.0019634293876907
486.0,1.0034420297791735
487.0,1.0049131697846414
488.0,1.006376849926294
489.0,1.0078330709097576
490.0,1.0092818336231526
491.0,1.01072313913616
492.0,1.0121569886990909
493.0,1.0135833837419532
494.0,1.0150023258735204
495.0,1.0164138168803993
496.0,1.0178178587260986
497.0,1.019214453550098
498.0,1.0206036036669173
499.0,1.021985311565185
500.0,1.023359579906708
501.0,1.0247264115255421
502.0,1.0260858094270622
503.0,1.0274377767870315
504.0,1.028782316950675
505.0,1.0301194334317476
506.0,1.0314491299116093
507.0,1.0327714102382952
508.0,1.0340862784255889
509.0,1.035393738652096
510.0,1.0366937952603175
511.0,1.0379864527557243
512.0,1.0392717158058322
513.0,1.0405495892392764
514.0,1.0418200780448885
515.0,1.0430831873707729
516.0,1.0443389225233835
517.0,1.0455872889666022
518.0,1.0468282923208174
519.0,1.0480619383620027
520.0,1.0492882330207975
521.0,1.0505071823815875
522.0,1.0517187926815865
523.0,1.0529230703099177
524.0,1.0541200218066973
525.0,1.0553096538621192
526.0,1.0564919733155373
527.0,1.057666987154554
528.0,1.0588347025141043
529.0,1.0599951266755432
530.0,1.0611482670657355
531.0,1.0622941312561431
532.0,1.0634327269619162
533.0,1.064564062040983
534.0,1.0656881444931434
535.0,1.0668049824591597
536.0,1.0679145842198527
537.0,1.0690169581951952
538.0,1.0701121129434086
539.0,1.07120005716006
540.0,1.0722807996771595
541.0,1.0733543494622613
542.0,1.074420715617562
543.0,1.0754799073790031
544.0,1.0765319341153736
545.0,1.0775768053274135
546.0,1.078614530646919
547.0,1.079645119835849
548.0,1.080668582785431
549.0,1.0816849295152717
550.0,1.082694170172466
551.0,1.0836963150307068
552.0,1.0846913744894005
553.0,1.0856793590727767
554.0,1.0866602794290066
555.0,1.0876341463293178
556.0,1.0886009706671118
557.0,1.0895607634570832
558.0,1.0905135358343407
559.0,1.091459299053528
560.0,1.092398064487947
561.0,1.0933298436286834
562.0,1.0942546480837307
563.0,1.0951724895771202
564.0,1.0960833799480478
565.0,1.0969873311500056
566.0,1.097884355249913
567.0,1.09877446442725
568.0,1.0996576709731931
569.0,1.1005339872897508
570.0,1.1014034258889016
571.0,1.102265999391734
572.0,1.103121720527587
573.0,1.103970602133193
574.0,1.1048126571518224
575.0,1.1056478986324287
576.0,1.1064763397287969
577.0,1.1072979936986915
578.0,1.1081128739030084
579.0,1.1089209938049271
580.0,1.1097223669690643
581.0,1.1105170070606298
582.0,1.1113049278445848
583.0,1.1120861431848
584.0,1.1128606670432173
585.0,1.1136285134790125
586.0,1.1143896966477596
587.0,1.115144230800596
588.0,1.1158921302833928
589.0,1.1166334095359223
590.0,1.1173680830910309
591.0,1.1180961655738118
592.0,1.1188176717007805
593.0,1.119532616279052
594.0,1.120241014205519
595.0,1.1209428804660337
596.0,1.1216382301345895
597.0,1.1223270783725057
598.0,1.123009440427614
599.0,1.123685331633447
600.0,1.1243547674084278
601.0,1.1250177632550626
602.0,1.1256743347591347
603.0,1.1263244975889
604.0,1.1269682674942858
605.0,1.12760566030609
606.0,1.1282366919351827
607.0,1.1288613783717112
608.0,1.1294797356843047
609.0,1.1300917800192827
610.0,1.1306975275998654
611.0,1.1312969947253841
612.0,1.131890197770497
613.0,1.1324771531844031
614.0,1.133057877490062
615.0,1.133632387283413
616.0,1.1342006992325977
617.0,1.1347628300771841
618.0,1.135318796627393
619.0,1.1358686157633255
620.0,1.1364123044341952
621.0,1.1369498796575597
622.0,1.1374813585185555
623.0,1.1380067581691347
624.0,1.138526095827305
625.0,1.1390393887763695
626.0,1.139546654364171
627.0,1.140047910002337
628.0,1.1405431731655284
629.0,1.1410324613906875
630.0,1.1415157922762913
631.0,1.1419931834816057
632.0,1.142464652725942
633.0,1.142930217787915
634.0,1.1433898965047036
635.0,1.1438437067713154
636.0,1.1442916665398504
637.0,1.1447337938187694
638.0,1.1451701066721638
639.0,1.1456006232190272
640.0,1.1460253616325302
641.0,1.1464443401392974
642.0,1.1468575770186844
643.0,1.1472650906020616
644.0,1.1476668992720953
645.0,1.1480630214620353
646.0,1.1484534756550013
647.0,1.1488382803832744
648.0,1.1492174542275895
649.0,1.14959101581643
650.0,1.149958983825325
651.0,1.15032137697615
652.0,1.1506782140364273
653.0,1.151029513818631
654.0,1.1513752951794944
655.0,1.1517155770193181
656.0,1.1520503782812817
657.0,1.1523797179507573
658.0,1.1527036150546257
659.0,1.1530220886605955
660.0,1.153335157876523
661.0,1.153642841849736
662.0,1.15394515976636
663.0,1.1542421308506445
664.0,1.1545337743642956
665.0,1.1548201096058073
666.0,1.155101155909797
667.0,1.1553769326463443
668.0,1.1556474592203294
669.0,1.1559127550707768
670.0,1.1561728396702002
671.0,1.1564277325239487
672.0,1.1566774531695587
673.0,1.1569220211761038
674.0,1.1571614561435517
675.0,1.1573957777021189
676.0,1.1576250055116333
677.0,1.1578491592608933
678.0,1.1580682586670346
679.0,1.1582823234748956
680.0,1.1584913734563878
681.0,1.1586954284098674
682.0,1.1588945081595092
683.0,1.1590886325546845
684.0,1.159277821469339
685.0,1.159462094801377
686.0,1.1596414724720427
687.0,1.1598159744253094
688.0,1.159985620627267
689.0,1.1601504310655155
690.0,1.1603104257485581
691.0,1.1604656247051985
692.0,1.1606160479839396
693.0,1.1607617156523862
694.0,1.160902647796648
695.0,1.1610388645207486
696.0,1.1611703859460316
697.0,1.161297232210576
698.0,1.161419423468607
699.0,1.1615369798899162
700.0,1.1616499216592788
701.0,1.161758268975876
702.0,1.16186204205272
703.0,1.16196126111608
704.0,1.1620559464049123
705.0,1.1621461181702923
706.0,1.1622317966748497
707.0,1.1623130021922037
708.0,1.162389755006404
709.0,1.1624620754113733
710.0,1.1625299837103509
711.0,1.1625935002153405
712.0,1.1626526452465595
713.0,1.1627074391318928
714.0,1.1627579022063448
715.0,1.1628040548115
716.0,1.1628459172949803
717.0,1.1628835100099093
718.0,1.1629168533143757
719.0,1.1629459675709026
720.0,1.1629708731459163
721.0,1.1629915904092192
722.0,1.1630081397334655
723.0,1.163020541493638
724.0,1.1630288160665294
725.0,1.1630329838302247
726.0,1.163033065163586
727.0,1.163029080445742
728.0,1.1630210500555764
729.0,1.1630089943712223
730.0,1.1629929337695577
731.0,1.162972888625703
732.0,1.162948879312522
733.0,1.1629209262001252
734.0,1.1628890496553757
735.0,1.1628532700413967
736.0,1.1628136077170834
737.0,1.1627700830366154
738.0,1.1627227163489737
739.0,1.1626715279974582
740.0,1.162616538319209
741.0,1.16255776764473
742.0,1.1624952362974161
743.0,1.1624289645930792
744.0,1.1623589728394825
745.0,1.1622852813358717
746.0,1.1622079103725127
747.0,1.1621268802302303
748.0,1.1620422111799484
749.0,1.1619539234822358
750.0,1.1618620373868507
751.0,1.1617665731322906
752.0,1.1616675509453436
753.0,1.1615649910406425
754.0,1.1614589136202211
755.0,1.1613493388730736
756.0,1.1612362869747157
757.0,1.1611197780867488
758.0,1.1609998323564272
759.0,1.1608764699162266
760.0,1.160749710883416
761.0,1.1606195753596313
762.0,1.1604860834304533
763.0,1.1603492551649857
764.0,1.1602091106154366
765.0,1.160065669816704
766.0,1.1599189527859624
767.0,1.1597689795222497
768.0,1.1596157700060625
769.0,1.1594593441989474
770.0,1.159299722043099
771.0,1.1591369234609588
772.0,1.158970968354817
773.0,1.1588018766064172
774.0,1.1586296680765622
775.0,1.1584543626047232
776.0,1.1582759800086526
777.0,1.1580945400839966
778.0,1.1579100626039125
779.0,1.1577225673186882
780.0,1.157532073955363
781.0,1.157338602217352
782.0,1.1571421717840724
783.0,1.1569428023105726
784.0,1.1567405134271636
785.0,1.1565353247390526
786.0,1.1563272558259792
787.0,1.156116326241855
788.0,1.155902555514404
789.0,1.155685963144806
790.0,1.1554665686073433
791.0,1.1552443913490495
792.0,1.1550194507893596
793.0,1.1547917663197633
794.0,1.154561357303462
795.0,1.1543282430750261
796.0,1.1540924429400552
797.0,1.1538539761748423
798.0,1.1536128620260389
799.0,1.153369119710322
800.0,1.1531227684140655
801.0,1.1528738272930126
802.0,1.1526223154719506
803.0,1.152368252044388
804.0,1.152111656072236
805.0,1.151852546585488
806.0,1.1515909425819073
807.0,1.1513268630267115
808.0,1.151060326852264
809.0,1.1507913529577636
810.0,1.1505199602089407
811.0,1.1502461674377522
812.0,1.1499699934420808
813.0,1.1496914569854373
814.0,1.1494105767966618
815.0,1.1491273715696315
816.0,1.1488418599629682
817.0,1.1485540605997486
818.0,1.1482639920672184
819.0,1.1479716729165053
820.0,1.1476771216623385
821.0,1.1473803567827676
822.0,1.1470813967188853
823.0,1.146780259874551
824.0,1.1464769646161181
825.0,1.1461715292721635
826.0,1.1458639721332176
827.0,1.1455543114514999
828.0,1.1452425654406524
829.0,1.14492875227548
830.0,1.1446128900916908
831.0,1.1442949969856364
832.0,1.1439750910140603
833.0,1.1436531901938431
834.0,1.1433293125017525
835.0,1.1430034758741945
836.0,1.1426756982069683
837.0,1.1423459973550225
838.0,1.1420143911322134
839.0,1.1416808973110648
840.0,1.1413455336225322
841.0,1.1410083177557677
842.0,1.140669267357887
843.0,1.1403284000337395
844.0,1.139985733345679
845.0,1.139641284813339
846.0,1.139295071913408
847.0,1.1389471120794084
848.0,1.1385974227014768
849.0,1.1382460211261463
850.0,1.1378929246561327
851.0,1.1375381505501194
852.0,1.137181716022549
853.0,1.1368236382434131
854.0,1.1364639343380465
855.0,1.1361026213869223
856.0,1.1357397164254501
857.0,1.1353752364437764
858.0,1.1350091983865855
859.0,1.1346416191529047
860.0,1.13427251559591
861.0,1.1339019045227345
862.0,1.1335298026942802
863.0,1.1331562268250281
864.0,1.1327811935828553
865.0,1.132404719588851
866.0,1.132026821417134
867.0,1.1316475155946761
868.0,1.1312668186011234
869.0,1.1308847468686214
870.0,1.1305013167816433
871.0,1.130116544676818
872.0,1.129730446842762
873.0,1.129343039519912
874.0,1.128954338900361
875.0,1.1285643611276948
876.0,1.1281731222968328
877.0,1.1277806384538671
878.0,1.1273869255959081
879.0,1.1269919996709288
880.0,1.1265958765776114
881.0,1.1261985721651986
882.0,1.1258001022333433
883.0,1.1254004825319628
884.0,1.1249997287610936
885.0,1.1245978565707486
886.0,1.1241948815607776
887.0,1.123790819280726
888.0,1.1233856852297002
889.0,1.122979494856232
890.0,1.122572263558145
891.0,1.1221640066824243
892.0,1.1217547395250866
893.0,1.1213444773310537
894.0,1.1209332352940262
895.0,1.1205210285563618
896.0,1.1201078722089515
897.0,1.1196937812911019
898.0,1.119278770790416
899.0,1.1188628556426785
900.0,1.1184460507317413
901.0,1.1180283708894108
902.0,1.1176098308953382
903.0,1.1171904454769115
904.0,1.1167702293091475
905.0,1.1163491970145887
906.0,1.115927363163199
907.0,1.1155047422722637
908.0,1.1150813488062894
909.0,1.1146571971769066
910.0,1.1142323017427744
911.0,1.1138066768094868
912.0,1.1133803366294794
913.0,1.112953295401941
914.0,1.1125255672727232
915.0,1.1120971663342554
916.0,1.1116681066254581
917.0,1.1112384021316613
918.0,1.1108080667845213
919.0,1.1103771144619425
920.0,1.109945558987999
921.0,1.1095134141328573
922.0,1.1090806936127042
923.0,1.1086474110896705
924.0,1.1082135801717632
925.0,1.1077792144127943
926.0,1.1073443273123131
927.0,1.1069089323155412
928.0,1.1064730428133074
929.0,1.106036672141985
930.0,1.1055998335834314
931.0,1.105162540364928
932.0,1.1047248056591232
933.0,1.1042866425839764
934.0,1.1038480642027024
935.0,1.1034090835237211
936.0,1.1029697135006038
937.0,1.1025299670320257
938.0,1.1020898569617164
939.0,1.1016493960784153
940.0,1.1012085971158252
941.0,1.1007674727525714
942.0,1.1003260356121578
943.0,1.0998842982629284
944.0,1.09944227321803
945.0,1.0989999729353723
946.0,1.098557409817596
947.0,1.098114596212038
948.0,1.0976715444106981
949.0,1.0972282666502104
950.0,1.0967847751118132
951.0,1.096341081921321
952.0,1.0958971991491004
953.0,1.095453138810044
954.0,1.0950089128635476
955.0,1.0945645332134897
956.0,1.0941200117082104
957.0,1.093675360140494
958.0,1.0932305902475514
959.0,1.092785713711004
960.0,1.092340742156871
961.0,1.091895687155556
962.0,1.0914505602218358
963.0,1.091005372814851
964.0,1.0905601363380972
965.0,1.0901148621394188
966.0,1.089669561511003
967.0,1.0892242456893766
968.0,1.0887789258554026
969.0,1.088333613134279
970.0,1.0878883185955392
971.0,1.0874430532530546
972.0,1.0869978280650354
973.0,1.0865526539340369
974.0,1.0861075417069643
975.0,1.0856625021750796
976.0,1.085217546074011
977.0,1.0847726840837608
978.0,1.084327926828719
979.0,1.0838832848776734
980.0,1.083438768743825
981.0,1.082994388884802
982.0,1.0825501557026767
983.0,1.0821060795439834
984.0,1.0816621706997365
985.0,1.0812184394054518
986.0,1.0807748958411671
987.0,1.0803315501314668
988.0,1.0798884123455028
989.0,1.0794454924970232
990.0,1.0790028005443968
991.0,1.078560346390642
992.0,1.0781181398834556
993.0,1.077676190815243
994.0,1.0772345089231499
995.0,1.0767931038890945
996.0,1.0763519853398034
997.0,1.075911162846844
998.0,1.0754706459266636
999.0,1.075030444040625
1000.0,1.0745905665950464
1001.0,1.0741510229412408
1002.0,1.0737118223755575
1003.0,1.0732729741394247
1004.0,1.072834487419392
1005.0,1.0723963713471756
1006.0,1.0719586349997043
1007.0,1.0715212873991664
1008.0,1.0710843375130563
1009.0,1.0706477942542256
1010.0,1.0702116664809331
1011.0,1.0697759629968948
1012.0,1.0693406925513378
1013.0,1.0689058638390525
1014.0,1.0684714855004491
1015.0,1.068037566121612
1016.0,1.0676041142343564
1017.0,1.067171138316288
1018.0,1.0667386467908597
1019.0,1.0663066480274332
1020.0,1.0658751503413395
1021.0,1.0654441619939408
1022.0,1.0650136911926942
1023.0,1.0645837460912153
1024.0,1.064154334789344
1025.0,1.0637254653332109
1026.0,1.063297145715303
1027.0,1.0628693838745336
1028.0,1.0624421876963108
1029.0,1.062015565012608
1030.0,1.0615895236020343
1031.0,1.061164071189908
1032.0,1.0607392154483288
1033.0,1.0603149639962521
1034.0,1.0598913243995642
1035.0,1.0594683041711581
1036.0,1.0590459107710104
1037.0,1.0586241516062596
1038.0,1.0582030340312847
1039.0,1.0577825653477848
1040.0,1.0573627528048595
1041.0,1.0569436035990918
1042.0,1.0565251248746286
1043.0,1.0561073237232654
1044.0,1.0556902071845304
1045.0,1.0552737822457692
1046.0,1.0548580558422314
1047.0,1.0544430348571563
1048.0,1.0540287261218626
1049.0,1.0536151364158353
1050.0,1.0532022724668155
1051.0,1.0527901409508915
1052.0,1.0523787484925893
1053.0,1.0519681016649638
1054.0,1.0515582069896938
1055.0,1.0511490709371734
1056.0,1.0507406999266076
1057.0,1.050333100326107
1058.0,1.0499262784527836
1059.0,1.0495202405728494
1060.0,1.0491149929017114
1061.0,1.0487105416040716
1062.0,1.0483068927940264
1063.0,1.0479040525351648
1064.0,1.0475020268406714
1065.0,1.0471008216734257
1066.0,1.0467004429461062
1067.0,1.0463008965212919
1068.0,1.045902188211566
1069.0,1.0455043237796218
1070.0,1.0451073089383662
1071.0,1.044711149351026
1072.0,1.044315850631255
1073.0,1.043921418343241
1074.0,1.043527858001813
1075.0,1.0431351750725508
1076.0,1.042743374971894
1077.0,1.0423524630672518
1078.0,1.0419624446771143
1079.0,1.0415733250711632
1080.0,1.0411851094703841
