t,y
234.0,13.792661174690366
235.0,13.82362040623967
236.0,13.854425227977444
237.0,13.885076410025835
238.0,13.915574718665992
239.0,13.945920916357217
240.0,13.976115761756033
241.0,14.006160009735149
242.0,14.036054411402331
243.0,14.065799714119175
244.0,14.095396661519798
245.0,14.124845993529426
246.0,14.154148446382894
247.0,14.183304752643052
248.0,14.212315641219071
249.0,14.24118183738468
250.0,14.269904062796284
251.0,14.298483035511016
252.0,14.32691947000468
253.0,14.355214077189622
254.0,14.383367564432493
255.0,14.411380635571943
256.0,14.439253990936207
257.0,14.466988327360623
258.0,14.494584338205044
259.0,14.522042713371182
260.0,14.549364139319842
261.0,14.576549299088098
262.0,14.603598872306359
263.0,14.630513535215366
264.0,14.657293960683091
265.0,14.68394081822157
266.0,14.710454774003622
267.0,14.73683649087953
268.0,14.763086628393584
269.0,14.789205842800593
270.0,14.815194787082277
271.0,14.841054110963595
272.0,14.866784460928992
273.0,14.892386480238557
274.0,14.917860808944106
275.0,14.943208083905184
276.0,14.968428938804983
277.0,14.99352400416619
278.0,15.01849390736675
279.0,15.043339272655539
280.0,15.068060721167985
281.0,15.09265887094159
282.0,15.117134336931375
283.0,15.141487731025268
284.0,15.165719662059388
285.0,15.189830735833276
286.0,15.21382155512503
287.0,15.23769271970638
288.0,15.261444826357687
289.0,15.285078468882853
290.0,15.308594238124172
291.0,15.3319927219771
292.0,15.35527450540495
293.0,15.378440170453525
294.0,15.401490296265653
295.0,15.424425459095682
296.0,15.447246232323877
297.0,15.46995318647076
298.0,15.492546889211361
299.0,15.515027905389429
300.0,15.53739679703154
301.0,15.559654123361149
302.0,15.581800440812572
303.0,15.603836303044904
304.0,15.625762260955845
305.0,15.647578862695482
306.0,15.669286653679999
307.0,15.690886176605302
308.0,15.712377971460583
309.0,15.73376257554184
310.0,15.755040523465283
311.0,15.776212347180724
312.0,15.797278575984855
313.0,15.818239736534492
314.0,15.839096352859741
315.0,15.859848946377099
316.0,15.880498035902484
317.0,15.901044137664208
318.0,15.921487765315886
319.0,15.941829429949275
320.0,15.96206964010705
321.0,15.982208901795516
322.0,16.00224771849727
323.0,16.022186591183768
324.0,16.04202601832787
325.0,16.061766495916284
326.0,16.081408517461977
327.0,16.100952574016514
328.0,16.12039915418233
329.0,16.139748744124933
330.0,16.159001827585087
331.0,16.178158885890877
332.0,16.19722039796976
333.0,16.216186840360532
334.0,16.23505868722524
335.0,16.253836410361036
336.0,16.272520479211977
337.0,16.29111136088076
338.0,16.309609520140395
339.0,16.328015419445823
340.0,16.34632951894549
341.0,16.36455227649283
342.0,16.382684147657738
343.0,16.400725585737938
344.0,16.41867704177032
345.0,16.436538964542216
346.0,16.45431180060263
347.0,16.471995994273385
348.0,16.489591987660248
349.0,16.50710022066397
350.0,16.524521130991285
351.0,16.54185515416586
352.0,16.55910272353918
353.0,16.576264270301373
354.0,16.593340223492003
355.0,16.61033101001079
356.0,16.627237054628278
357.0,16.644058779996474
358.0,16.66079660665938
359.0,16.677450953063534
360.0,16.694022235568465
361.0,16.710510868457096
362.0,16.726917263946113
363.0,16.743241832196258
364.0,16.759484981322583
365.0,16.775647117404663
366.0,16.791728644496743
367.0,16.80772996463784
368.0,16.823651477861784
369.0,16.839493582207243
370.0,16.85525667372765
371.0,16.870941146501107
372.0,16.886547392640253
373.0,16.90207580230206
374.0,16.917526763697573
375.0,16.93290066310163
376.0,16.948197884862523
377.0,16.96341881141159
378.0,16.978563823272786
379.0,16.993633299072197
380.0,17.008627615547503
381.0,17.023547147557398
382.0,17.038392268090956
383.0,17.053163348276968
384.0,17.067860757393206
385.0,17.082484862875663
386.0,17.09703603032774
387.0,17.111514623529374
388.0,17.125921004446155
389.0,17.140255533238356
390.0,17.154518568269946
391.0,17.16871046611754
392.0,17.18283158157932
393.0,17.196882267683915
394.0,17.210862875699203
395.0,17.224773755141115
396.0,17.238615253782367
397.0,17.252387717661136
398.0,17.266091491089746
399.0,17.27972691666324
400.0,17.29329433526797
401.0,17.306794086090107
402.0,17.320226506624127
403.0,17.33359193268124
404.0,17.346890698397793
405.0,17.360123136243626
406.0,17.373289577030366
407.0,17.38639034991973
408.0,17.399425782431713
409.0,17.41239620045281
410.0,17.42530192824415
411.0,17.43814328844959
412.0,17.450920602103817
413.0,17.463634188640334
414.0,17.47628436589946
415.0,17.48887145013629
416.0,17.501395756028586
417.0,17.513857596684648
418.0,17.52625728365114
419.0,17.53859512692088
420.0,17.5508714349406
421.0,17.56308651461863
422.0,17.575240671332605
423.0,17.587334208937072
424.0,17.599367429771103
425.0,17.611340634665847
426.0,17.623254122952048
427.0,17.635108192467534
428.0,17.646903139564657
429.0,17.658639259117717
430.0,17.6703168445303
431.0,17.681936187742668
432.0,17.693497579238993
433.0,17.705001308054673
434.0,17.716447661783516
435.0,17.72783692658497
436.0,17.73916938719125
437.0,17.750445326914456
438.0,17.76166502765367
439.0,17.772828769901995
440.0,17.783936832753568
441.0,17.794989493910542
442.0,17.80598702969002
443.0,17.816929715030966
444.0,17.82781782350109
445.0,17.838651627303662
446.0,17.84943139728435
447.0,17.860157402937958
448.0,17.870829912415193
449.0,17.88144919252934
450.0,17.892015508762963
451.0,17.902529125274512
452.0,17.912990304904948
453.0,17.923399309184312
454.0,17.933756398338247
455.0,17.944061831294526
456.0,17.954315865689505
457.0,17.96451875787458
458.0,17.974670762922585
459.0,17.98477213463418
460.0,17.99482312554418
461.0,18.00482398692788
462.0,18.01477496880734
463.0,18.02467631995762
464.0,18.034528287913023
465.0,18.044331118973254
466.0,18.0540850582096
467.0,18.063790349471052
468.0,18.073447235390397
469.0,18.083055957390282
470.0,18.092616755689264
471.0,18.102129869307795
472.0,18.111595536074212
473.0,18.121013992630676
474.0,18.13038547443909
475.0,18.139710215786987
476.0,18.148988449793393
477.0,18.158220408414635
478.0,18.167406322450162
479.0,18.176546421548306
480.0,18.185640934212014
481.0,18.194690087804577
482.0,18.20369410855531
483.0,18.2126532215652
484.0,18.22156765081254
485.0,18.23043761915852
486.0,18.239263348352814
487.0,18.24804505903911
488.0,18.25678297076064
489.0,18.265477301965642
490.0,18.274128270012856
491.0,18.28273609117693
492.0,18.29130098065384
493.0,18.299823152566276
494.0,18.308302819968972
495.0,18.31674019485406
496.0,18.32513548815635
497.0,18.33348890975861
498.0,18.341800668496816
499.0,18.35007097216537
500.0,18.358300027522294
501.0,18.3664880402944
502.0,18.374635215182433
503.0,18.382741755866196
504.0,18.39080786500962
505.0,18.398833744265858
506.0,18.406819594282307
507.0,18.41476561470564
508.0,18.422672004186772
509.0,18.430538960385856
510.0,18.438366679977207
511.0,18.446155358654224
512.0,18.45390519113428
513.0,18.461616371163583
514.0,18.46928909152204
515.0,18.476923544028065
516.0,18.484519919543363
517.0,18.49207840797772
518.0,18.499599198293733
519.0,18.50708247851156
520.0,18.514528435713597
521.0,18.521937256049153
522.0,18.529309124739132
523.0,18.53664422608063
524.0,18.543942743451563
525.0,18.551204859315245
526.0,18.55843075522495
527.0,18.565620611828457
528.0,18.57277460887255
529.0,18.57989292520753
530.0,18.58697573879168
531.0,18.594023226695704
532.0,18.601035565107164
533.0,18.608012929334894
534.0,18.614955493813355
535.0,18.621863432107023
536.0,18.628736916914715
537.0,18.635576120073914
538.0,18.64238121256505
539.0,18.649152364515786
540.0,18.655889745205283
541.0,18.662593523068402
542.0,18.669263865699943
543.0,18.675900939858813
544.0,18.68250491147222
545.0,18.68907594563979
546.0,18.695614206637725
547.0,18.70211985792289
548.0,18.70859306213691
549.0,18.715033981110217
550.0,18.721442775866127
551.0,18.727819606624845
552.0,18.734164632807463
553.0,18.740478013039976
554.0,18.746759905157216
555.0,18.75301046620681
556.0,18.759229852453114
557.0,18.7654182193811
558.0,18.771575721700277
559.0,18.777702513348512
560.0,18.78379874749592
561.0,18.789864576548673
562.0,18.795900152152807
563.0,18.801905625198035
564.0,18.807881145821494
565.0,18.813826863411503
566.0,18.819742926611323
567.0,18.82562948332283
568.0,18.831486680710263
569.0,18.83731466520385
570.0,18.84311358250351
571.0,18.84888357758248
572.0,18.85462479469093
573.0,18.8603373773596
574.0,18.866021468403343
575.0,18.871677209924734
576.0,18.877304743317605
577.0,18.88290420927059
578.0,18.888475747770624
579.0,18.894019498106456
580.0,18.89953559887214
581.0,18.90502418797048
582.0,18.910485402616487
583.0,18.915919379340817
584.0,18.921326253993165
585.0,18.92670616174568
586.0,18.932059237096343
587.0,18.93738561387231
588.0,18.942685425233275
589.0,18.94795880367481
590.0,18.95320588103164
591.0,18.958426788480974
592.0,18.96362165654577
593.0,18.968790615098
594.0,18.973933793361905
595.0,18.9790513199172
596.0,18.98414332270232
597.0,18.989209929017594
598.0,18.99425126552845
599.0,18.999267458268562
600.0,19.004258632643012
601.0,19.00922491343141
602.0,19.014166424791046
603.0,19.019083290259953
604.0,19.02397563276003
605.0,19.028843574600092
606.0,19.033687237478937
607.0,19.03850674248839
608.0,19.043302210116327
609.0,19.04807376024969
610.0,19.052821512177477
611.0,19.057545584593736
612.0,19.062246095600525
613.0,19.066923162710864
614.0,19.07157690285167
615.0,19.076207432366697
616.0,19.080814867019413
617.0,19.085399321995933
618.0,19.089960911907866
619.0,19.0944997507952
620.0,19.099015952129143
621.0,19.10350962881496
622.0,19.10798089319481
623.0,19.112429857050525
624.0,19.116856631606442
625.0,19.12126132753215
626.0,19.12564405494528
627.0,19.130004923414244
628.0,19.134344041960983
629.0,19.13866151906368
630.0,19.142957462659496
631.0,19.14723198014724
632.0,19.15148517839007
633.0,19.155717163718172
634.0,19.15992804193139
635.0,19.1641179183019
636.0,19.168286897576834
637.0,19.17243508398089
638.0,19.176562581218942
639.0,19.18066949247864
640.0,19.184755920432973
641.0,19.18882196724286
642.0,19.192867734559677
643.0,19.196893323527817
644.0,19.20089883478722
645.0,19.204884368475874
646.0,19.208850024232323
647.0,19.212795901198177
648.0,19.216722098020558
649.0,19.220628712854595
650.0,19.22451584336586
651.0,19.228383586732818
652.0,19.23223203964926
653.0,19.236061298326703
654.0,19.239871458496815
655.0,19.243662615413797
656.0,19.247434863856775
657.0,19.251188298132153
658.0,19.254923012075984
659.0,19.25863909905631
660.0,19.262336651975502
661.0,19.26601576327257
662.0,19.269676524925494
663.0,19.2733190284535
664.0,19.276943364919376
665.0,19.28054962493171
666.0,19.2841378986472
667.0,19.287708275772868
668.0,19.29126084556833
669.0,19.294795696848023
670.0,19.298312917983406
671.0,19.30181259690519
672.0,19.305294821105534
673.0,19.30875967764022
674.0,19.31220725313085
675.0,19.315637633766983
676.0,19.319050905308316
677.0,19.322447153086816
678.0,19.325826462008855
679.0,19.329188916557328
680.0,19.332534600793778
681.0,19.335863598360486
682.0,19.339175992482563
683.0,19.342471865970033
684.0,19.345751301219906
685.0,19.349014380218236
686.0,19.35226118454216
687.0,19.355491795361967
688.0,19.35870629344309
689.0,19.361904759148146
690.0,19.365087272438945
691.0,19.368253912878487
692.0,19.371404759632952
693.0,19.374539891473663
694.0,19.377659386779087
695.0,19.38076332353677
696.0,19.383851779345285
697.0,19.386924831416195
698.0,19.38998255657596
699.0,19.393025031267864
700.0,19.39605233155394
701.0,19.399064533116846
702.0,19.402061711261783
703.0,19.40504394091836
704.0,19.40801129664247
705.0,19.410963852618167
706.0,19.413901682659496
707.0,19.416824860212365
708.0,19.41973345835637
709.0,19.422627549806606
710.0,19.425507206915523
711.0,19.428372501674687
712.0,19.43122350571662
713.0,19.434060290316573
714.0,19.436882926394308
715.0,19.439691484515876
716.0,19.44248603489537
717.0,19.445266647396704
718.0,19.448033391535326
719.0,19.45078633647999
720.0,19.453525551054458
721.0,19.456251103739245
722.0,19.458963062673302
723.0,19.461661495655747
724.0,19.464346470147547
725.0,19.467018053273204
726.0,19.46967631182243
727.0,19.472321312251832
728.0,19.474953120686553
729.0,19.477571802921947
730.0,19.480177424425207
731.0,19.482770050337
732.0,19.485349745473115
733.0,19.48791657432606
734.0,19.490470601066693
735.0,19.493011889545816
736.0,19.49554050329577
737.0,19.498056505532034
738.0,19.500559959154792
739.0,19.503050926750518
740.0,19.50552947059353
741.0,19.50799565264755
742.0,19.51044953456726
743.0,19.512891177699842
744.0,19.515320643086493
745.0,19.517737991463978
746.0,19.520143283266133
747.0,19.522536578625378
748.0,19.524917937374216
749.0,19.527287419046747
750.0,19.529645082880137
751.0,19.531990987816098
752.0,19.53432519250238
753.0,19.53664775529422
754.0,19.538958734255807
755.0,19.54125818716174
756.0,19.54354617149846
757.0,19.545822744465692
758.0,19.54808796297788
759.0,19.55034188366561
760.0,19.552584562877005
761.0,19.554816056679172
762.0,19.55703642085957
763.0,19.559245710927417
764.0,19.561443982115083
765.0,19.563631289379458
766.0,19.565807687403343
767.0,19.5679732305968
768.0,19.57012797309852
769.0,19.572271968777173
770.0,19.574405271232774
771.0,19.576527933797987
772.0,19.578640009539487
773.0,19.580741551259283
774.0,19.582832611496023
775.0,19.584913242526323
776.0,19.586983496366067
777.0,19.589043424771706
778.0,19.591093079241563
779.0,19.593132511017103
780.0,19.59516177108423
781.0,19.597180910174544
782.0,19.599189978766635
783.0,19.60118902708732
784.0,19.60317810511291
785.0,19.605157262570458
786.0,19.607126548939007
787.0,19.60908601345082
788.0,19.611035705092604
789.0,19.612975672606762
790.0,19.614905964492575
791.0,19.616826629007445
792.0,19.61873771416808
793.0,19.620639267751713
794.0,19.622531337297286
795.0,19.624413970106627
796.0,19.62628721324566
797.0,19.62815111354556
798.0,19.630005717603932
799.0,19.631851071785974
800.0,19.633687222225632
801.0,19.63551421482677
802.0,19.6373320952643
803.0,19.639140908985315
804.0,19.640940701210262
805.0,19.642731516934038
806.0,19.64451340092713
807.0,19.64628639773673
808.0,19.648050551687852
809.0,19.649805906884435
810.0,19.65155250721045
811.0,19.653290396331
812.0,19.655019617693398
813.0,19.65674021452827
814.0,19.658452229850624
815.0,19.66015570646094
816.0,19.661850686946217
817.0,19.663537213681053
818.0,19.665215328828708
819.0,19.666885074342147
820.0,19.6685464919651
821.0,19.67019962323308
822.0,19.671844509474468
823.0,19.673481191811504
824.0,19.675109711161326
825.0,19.676730108237006
826.0,19.678342423548557
827.0,19.67994669740394
828.0,19.68154296991009
829.0,19.683131280973903
830.0,19.684711670303237
831.0,19.686284177407906
832.0,19.68784884160067
833.0,19.689405701998215
834.0,19.690954797522135
835.0,19.692496166899897
836.0,19.694029848665814
837.0,19.69555588116201
838.0,19.697074302539384
839.0,19.698585150758543
840.0,19.70008846359077
841.0,19.701584278618967
842.0,19.70307263323859
843.0,19.704553564658575
844.0,19.70602710990229
845.0,19.70749330580844
846.0,19.708952189032004
847.0,19.710403796045135
848.0,19.711848163138082
849.0,19.7132853264201
850.0,19.714715321820343
851.0,19.716138185088774
852.0,19.717553951797047
853.0,19.718962657339404
854.0,19.72036433693356
855.0,19.721759025621576
856.0,19.72314675827074
857.0,19.724527569574438
858.0,19.72590149405303
859.0,19.727268566054697
860.0,19.72862881975631
861.0,19.729982289164283
862.0,19.731329008115424
863.0,19.732669010277775
864.0,19.734002329151455
865.0,19.735328998069512
866.0,19.736649050198736
867.0,19.7379625185405
868.0,19.73926943593158
869.0,19.740569835044976
870.0,19.741863748390738
871.0,19.743151208316764
872.0,19.74443224700962
873.0,19.74570689649534
874.0,19.746975188640228
875.0,19.748237155151656
876.0,19.749492827578848
877.0,19.75074223731368
878.0,19.751985415591463
879.0,19.753222393491722
880.0,19.75445320193896
881.0,19.755677871703465
882.0,19.756896433402034
883.0,19.758108917498774
884.0,19.759315354305855
885.0,19.76051577398426
886.0,19.76171020654454
887.0,19.762898681847574
888.0,19.764081229605303
889.0,19.765257879381483
890.0,19.766428660592425
891.0,19.767593602507713
892.0,19.76875273425096
893.0,19.76990608480052
894.0,19.771053682990214
895.0,19.77219555751006
896.0,19.773331736906982
897.0,19.77446224958552
898.0,19.77558712380855
899.0,19.776706387697985
900.0,19.77782006923548
901.0,19.778928196263138
902.0,19.78003079648419
903.0,19.781127897463698
904.0,19.78221952662924
905.0,19.78330571127161
906.0,19.78438647854547
907.0,19.785461855470064
908.0,19.78653186892987
909.0,19.787596545675285
910.0,19.78865591232328
911.0,19.78970999535807
912.0,19.790758821131796
913.0,19.79180241586515
914.0,19.79284080564806
915.0,19.793874016440316
916.0,19.79490207407225
917.0,19.795925004245355
918.0,19.796942832532935
919.0,19.797955584380755
920.0,19.79896328510766
921.0,19.79996595990622
922.0,19.800963633843363
923.0,19.801956331860982
924.0,19.802944078776587
925.0,19.803926899283894
926.0,19.804904817953474
927.0,19.80587785923334
928.0,19.80684604744958
929.0,19.80780940680694
930.0,19.808767961389464
931.0,19.809721735161062
932.0,19.81067075196613
933.0,19.81161503553013
934.0,19.81255460946021
935.0,19.81348949724577
936.0,19.81441972225904
937.0,19.815345307755702
938.0,19.81626627687544
939.0,19.81718265264253
940.0,19.818094457966417
941.0,19.819001715642276
942.0,19.8199044483516
943.0,19.820802678662755
944.0,19.82169642903154
945.0,19.822585721801765
946.0,19.823470579205797
947.0,19.82435102336511
948.0,19.825227076290865
949.0,19.82609875988442
950.0,19.82696609593792
951.0,19.8278291061348
952.0,19.828687812050372
953.0,19.829542235152317
954.0,19.83039239680127
955.0,19.8312383182513
956.0,19.832080020650505
957.0,19.832917525041477
958.0,19.833750852361874
959.0,19.834580023444918
960.0,19.835405059019934
961.0,19.836225979712854
962.0,19.83704280604674
963.0,19.837855558442286
964.0,19.838664257218344
965.0,19.839468922592435
966.0,19.84026957468123
967.0,19.841066233501067
968.0,19.84185891896847
969.0,19.842647650900606
970.0,19.843432449015822
971.0,19.844213332934107
972.0,19.844990322177605
973.0,19.845763436171083
974.0,19.846532694242427
975.0,19.84729811562314
976.0,19.848059719448788
977.0,19.84881752475951
978.0,19.849571550500475
979.0,19.850321815522367
980.0,19.851068338581854
981.0,19.851811138342043
982.0,19.85255023337298
983.0,19.853285642152066
984.0,19.854017383064566
985.0,19.85474547440404
986.0,19.855469934372806
987.0,19.856190781082407
988.0,19.856908032554045
989.0,19.857621706719044
990.0,19.858331821419295
991.0,19.859038394407705
992.0,19.85974144334863
993.0,19.860440985818332
994.0,19.861137039305415
995.0,19.861829621211246
996.0,19.862518748850412
997.0,19.86320443945114
998.0,19.863886710155725
999.0,19.86456557802098
1000.0,19.86524106001863
1001.0,19.86591317303576
1002.0,19.866581933875235
1003.0,19.867247359256105
1004.0,19.867909465814044
1005.0,19.868568270101747
1006.0,19.86922378858936
1007.0,19.869876037664874
1008.0,19.87052503363455
1009.0,19.871170792723326
1010.0,19.87181333107521
1011.0,19.872452664753695
1012.0,19.873088809742153
1013.0,19.873721781944248
1014.0,19.874351597184315
1015.0,19.874978271207766
1016.0,19.875601819681485
1017.0,19.87622225819422
1018.0,19.876839602256958
1019.0,19.87745386730334
1020.0,19.878065068690024
1021.0,19.878673221697074
1022.0,19.879278341528348
1023.0,19.87988044331187
1024.0,19.88047954210022
1025.0,19.881075652870898
1026.0,19.881668790526703
1027.0,19.882258969896107
1028.0,19.882846205733628
1029.0,19.88343051272019
1030.0,19.884011905463495
1031.0,19.8845903984984
1032.0,19.885166006287253
1033.0,19.885738743220287
1034.0,19.886308623615946
1035.0,19.886875661721277
1036.0,19.88743987171226
1037.0,19.888001267694168
1038.0,19.88855986370194
1039.0,19.8891156737005
1040.0,19.889668711585124
1041.0,19.890218991181793
1042.0,19.890766526247525
1043.0,19.891311330470725
1044.0,19.891853417471523
1045.0,19.892392800802124
1046.0,19.89292949394714
1047.0,19.89346351032393
1048.0,19.893994863282927
1049.0,19.894523566107992
1050.0,19.895049632016708
1051.0,19.895573074160765
1052.0,19.89609390562623
1053.0,19.89661213943393
1054.0,19.89712778853973
1055.0,19.897640865834887
1056.0,19.898151384146356
1057.0,19.898659356237122
1058.0,19.89916479480652
1059.0,19.899667712490533
1060.0,19.900168121862134
1061.0,19.90066603543158
1062.0,19.901161465646737
1063.0,19.901654424893394
1064.0,19.90214492549555
1065.0,19.90263297971574
1066.0,19.903118599755356
1067.0,19.903601797754916
1068.0,19.904082585794406
1069.0,19.904560975893542
1070.0,19.905036980012103
1071.0,19.90551061005022
1072.0,19.905981877848667
1073.0,19.906450795189162
1074.0,19.906917373794666
1075.0,19.907381625329666
1076.0,19.907843561400476
1077.0,19.908303193555522
1078.0,19.90876053328563
1079.0,19.909215592024317
1080.0,19.90966838114808
1081.0,19.910118911976664
1082.0,19.910567195773368
1083.0,19.911013243745305
1084.0,19.911457067043703
1085.0,19.911898676764167
1086.0,19.91233808394696
1087.0,19.912775299577284
1088.0,19.913210334585557
1089.0,19.91364319984767
1090.0,19.914073906185287
1091.0,19.91450246436608
1092.0,19.914928885104032
1093.0,19.91535317905968
1094.0,19.915775356840392
1095.0,19.91619542900064
1096.0,19.916613406042252
1097.0,19.91702929841467
1098.0,19.917443116515226
1099.0,19.917854870689396
1100.0,19.918264571231052
1101.0,19.918672228382732
1102.0,19.91907785233589
1103.0,19.91948145323114
1104.0,19.919883041158524
1105.0,19.920282626157768
1106.0,19.92068021821851
1107.0,19.92107582728058
1108.0,19.921469463234217
1109.0,19.921861135920352
1110.0,19.922250855130812
1111.0,19.9226386306086
1112.0,19.923024472048123
1113.0,19.92340838909544
1114.0,19.92379039134849
1115.0,19.924170488357362
1116.0,19.924548689624487
1117.0,19.92492500460493
1118.0,19.925299442706574
1119.0,19.925672013290395
1120.0,19.926042725670676
1121.0,19.926411589115247
1122.0,19.926778612845716
1123.0,19.92714380603769
1124.0,19.92750717782102
1125.0,19.927868737280022
1126.0,19.928228493453698
1127.0,19.92858645533597
1128.0,19.92894263187591
1129.0,19.929297031977942
1130.0,19.929649664502094
1131.0,19.930000538264192
1132.0,19.9303496620361
1133.0,19.930697044545933
1134.0,19.93104269447827
1135.0,19.931386620474377
1136.0,19.931728831132425
1137.0,19.932069335007693
1138.0,19.932408140612797
1139.0,19.9327452564179
1140.0,19.933080690850908
1141.0,19.9334144522977
1142.0,19.933746549102334
1143.0,19.934076989567245
1144.0,19.93440578195346
1145.0,19.934732934480806
1146.0,19.935058455328118
1147.0,19.935382352633432
1148.0,19.935704634494193
1149.0,19.93602530896747
1150.0,19.93634438407014
